"location_id","location_type__001","location_type__002","location_type__003","open_soon","latitude","longitude"
"dc25740","destination charger","","","0","25.7868470000","-100.1369450000"
"dc26726","destination charger","","","0","20.6761600000","-103.3652810000"
"dc28112","destination charger","","","0","19.1941860000","-96.1262760000"
"dc12663","destination charger","","","0","42.6246540000","-88.5995940000"
"dc17088","destination charger","","","0","37.9348540000","-107.8463340000"
"dc17511","destination charger","","","0","46.0422710000","-73.7066380000"
"dc14428","destination charger","","","0","53.5720210000","-116.4717790000"
"dc23373","destination charger","","","0","36.1314950000","-81.6778500000"
"dc23921","destination charger","","","0","47.6256750000","-122.3468860000"
"dc25635","destination charger","","","0","41.0453100000","-73.5401640000"
"dc20478","destination charger","","","0","20.0794700000","-98.7732590000"
"sanmenxiasupercharger","supercharger","standard charger","","1","34.7760740000","111.1890180000"
"yibinsupercharger","supercharger","standard charger","","0","28.7494054500","104.6050000000"
"weifangsupercharger","supercharger","standard charger","","0","36.7283618900","119.1835928000"
"dc28168","destination charger","standard charger","","0","25.0607700000","121.2053960000"
"dc24906","destination charger","","","0","33.8359110000","-117.9122760000"
"dc25213","destination charger","","","0","39.0829200000","-78.9630220000"
"dc25492","destination charger","","","0","39.0827790000","-78.9581550000"
"dc26317","destination charger","","","0","39.6258300000","-78.2290430000"
"dc18156","destination charger","","","0","32.8870170000","-96.7688940000"
"dc26271","destination charger","","","0","20.5773460000","-100.3725660000"
"dc26272","destination charger","","","0","20.6903540000","-100.4373640000"
"dc27055","destination charger","","","0","20.6771200000","-101.3677820000"
"dc28626","destination charger","","","0","23.0048480000","-109.7314140000"
"dc22756","destination charger","","","0","33.9675260000","-84.5929770000"
"dc25756","destination charger","standard charger","","0","-37.7534250000","145.7074120000"
"dc22199","destination charger","standard charger","","0","36.1320590000","-5.3502030000"
"dc20057","destination charger","standard charger","","0","43.8954980000","10.2239900000"
"dc14231","destination charger","standard charger","","0","49.2190760000","16.6061470000"
"dc19933","destination charger","standard charger","","0","60.9402610000","17.0478100000"
"dc21220","destination charger","standard charger","","0","49.2136600000","18.8472740000"
"dc22691","destination charger","standard charger","","0","56.2177680000","9.7294020000"
"dc23499","destination charger","standard charger","","0","51.4791030000","-3.1748190000"
"dc10669","destination charger","standard charger","","0","53.5495180000","9.9882960000"
"dc11693","destination charger","standard charger","","0","50.6159660000","9.5075810000"
"dc15415","destination charger","standard charger","","0","47.4149380000","11.2096780000"
"dc16243","destination charger","standard charger","","0","49.0226750000","1.6093760000"
"dc17504","destination charger","standard charger","","0","47.7118250000","12.7841930000"
"dc19351","destination charger","standard charger","","0","49.9709080000","6.8885800000"
"dc22781","destination charger","standard charger","","0","37.7679890000","-3.8015740000"
"dc23459","destination charger","standard charger","","0","46.1689730000","11.0051150000"
"dc25174","destination charger","standard charger","","0","52.2694770000","7.5639310000"
"dc25800","destination charger","standard charger","","0","50.4798230000","12.7917460000"
"dc26342","destination charger","standard charger","","0","49.4299960000","2.1174180000"
"dc26696","destination charger","standard charger","","0","47.9389610000","13.4675590000"
"dc26699","destination charger","standard charger","","0","53.8977200000","11.3855110000"
"dc12687","destination charger","standard charger","","0","53.3560842000","12.7294850000"
"dc16847","destination charger","standard charger","","0","48.0576710000","14.8955560000"
"dc17299","destination charger","standard charger","","0","47.9628560000","14.7756170000"
"dc19423","destination charger","standard charger","","0","56.8978780000","9.2336870000"
"dc19956","destination charger","standard charger","","0","43.8793900000","5.3210290000"
"dc21729","destination charger","standard charger","","0","54.3200730000","13.0451310000"
"dc22182","destination charger","standard charger","","0","45.3652290000","10.7361750000"
"dc25231","destination charger","standard charger","","0","44.7548070000","14.7624460000"
"dc26204","destination charger","standard charger","","0","40.4013650000","-3.6870910000"
"dc26693","destination charger","standard charger","","0","48.2676590000","15.0385400000"
"dc12731","destination charger","standard charger","","0","36.6059010000","-4.5073760000"
"dc17502","destination charger","standard charger","","0","47.1284240000","10.9526410000"
"dc18394","destination charger","standard charger","","0","46.6515580000","11.2145000000"
"dc20187","destination charger","standard charger","","0","43.5234260000","5.5003180000"
"dc23569","destination charger","standard charger","","0","49.9692800000","9.2296000000"
"dc24738","destination charger","standard charger","","0","51.5949020000","5.2801430000"
"dc24912","destination charger","standard charger","","0","59.3722880000","16.5158780000"
"dc25075","destination charger","standard charger","","0","43.2369240000","17.0778010000"
"dc25721","destination charger","standard charger","","0","41.2074350000","14.4863160000"
"dc25799","destination charger","standard charger","","0","47.0404210000","10.5981530000"
"dc26552","destination charger","standard charger","","0","50.7218010000","1.5990500000"
"dc26578","destination charger","standard charger","","0","52.3356160000","4.8484410000"
"dc26675","destination charger","standard charger","","0","47.4537120000","13.4740960000"
"dc27068","destination charger","standard charger","","0","40.6275100000","14.3932670000"
"dc17359","destination charger","standard charger","","0","46.9600670000","-2.2603270000"
"dc19621","destination charger","standard charger","","0","47.4950120000","10.5231450000"
"dc20973","destination charger","standard charger","","0","49.8052490000","0.5308840000"
"dc22491","destination charger","standard charger","","0","47.5598340000","10.0196860000"
"dc22615","destination charger","standard charger","","0","39.4716380000","-0.4881710000"
"dc23105","destination charger","standard charger","","0","49.0968280000","10.6097590000"
"dc27635","destination charger","standard charger","","0","49.9738290000","6.5221560000"
"dc22401","destination charger","standard charger","","0","36.1480270000","-5.3532780000"
"dc25310","destination charger","standard charger","","0","42.1951050000","3.0922350000"
"dc19754","destination charger","standard charger","","0","56.1293400000","-3.5858350000"
"dc11711","destination charger","standard charger","","0","48.1288686000","11.6043843000"
"dc26985","destination charger","standard charger","","0","38.9210090000","-6.3756880000"
"dc23272","destination charger","standard charger","","0","47.5664380000","13.5195900000"
"dc23982","destination charger","standard charger","","0","59.3606910000","12.2785300000"
"dc25253","destination charger","standard charger","","0","49.4957640000","9.7962300000"
"dc26669","destination charger","standard charger","","0","45.9936010000","8.9394130000"
"dc26681","destination charger","standard charger","","0","47.2994670000","12.7872330000"
"dc26687","destination charger","standard charger","","0","47.7760380000","12.9921910000"
"dc26688","destination charger","standard charger","","0","54.7027820000","9.4364650000"
"dc26692","destination charger","standard charger","","0","47.0592880000","7.6540670000"
"dc26694","destination charger","standard charger","","0","46.6438770000","15.5136460000"
"dc12685","destination charger","standard charger","","0","47.2864030000","11.4947820000"
"dc20146","destination charger","standard charger","","0","43.7396360000","4.7895580000"
"dc22247","destination charger","standard charger","","0","48.1386460000","7.2654540000"
"dc23299","destination charger","standard charger","","0","43.6526210000","4.6881090000"
"dc24395","destination charger","standard charger","","0","45.9179030000","6.1446250000"
"dc24521","destination charger","standard charger","","0","45.4605080000","13.5139410000"
"dc25220","destination charger","standard charger","","0","53.4237060000","9.8978450000"
"dc25400","destination charger","standard charger","","0","46.1606390000","6.6696020000"
"dc25806","destination charger","standard charger","","0","50.5832830000","8.6691190000"
"dc12783","destination charger","standard charger","","0","51.5419080000","5.0509570000"
"dc20807","destination charger","standard charger","","0","48.0952240000","7.6557480000"
"dc23798","destination charger","standard charger","","0","45.8137010000","9.0816370000"
"dc23799","destination charger","standard charger","","0","45.8283180000","9.0701660000"
"dc24424","destination charger","standard charger","","0","42.7520890000","10.2397580000"
"dc25593","destination charger","standard charger","","0","48.5803140000","9.6570610000"
"dc25856","destination charger","standard charger","","0","47.8903110000","13.1997240000"
"dc25857","destination charger","standard charger","","0","46.8104990000","13.7817270000"
"dc25947","destination charger","standard charger","","0","44.2049100000","12.4017970000"
"dc12732","destination charger","standard charger","","0","36.5946116100","-4.5210430030"
"dc14820","destination charger","standard charger","","0","49.2855620000","8.1390380000"
"dc19064","destination charger","standard charger","","0","46.5144620000","11.3813100000"
"dc22992","destination charger","standard charger","","0","46.9928870000","4.8471250000"
"dc24516","standard charger","destination charger","","0","46.5260020000","10.5914980000"
"dc24628","destination charger","standard charger","","0","46.1647580000","11.0026420000"
"dc25287","destination charger","standard charger","","0","39.4694610000","-6.3843300000"
"dc25679","destination charger","standard charger","","0","44.2714220000","12.3525350000"
"dc25684","destination charger","standard charger","","0","42.8068130000","10.7680390000"
"dc25969","destination charger","standard charger","","0","40.3098130000","-3.4813530000"
"dc26098","destination charger","standard charger","","0","41.8718560000","16.1733730000"
"dc26432","destination charger","standard charger","","0","52.3003410000","-3.5130700000"
"dc26501","destination charger","standard charger","","0","43.5489320000","-6.3845680000"
"seoulgangseo","service","","","0","37.5545480000","126.8657240000"
"dc27748","standard charger","destination charger","","0","-42.9878270000","147.0854630000"
"dc24600","destination charger","standard charger","","0","-33.0347580000","137.5627820000"
"dc25094","destination charger","standard charger","","0","-33.8714060000","121.8922500000"
"dc25358","standard charger","destination charger","","0","-31.9024130000","115.8282400000"
"dc25563","standard charger","destination charger","","0","-21.1483650000","149.2022590000"
"dc27196","destination charger","standard charger","","0","37.4018170000","127.4221810000"
"dc27198","destination charger","standard charger","","0","37.5703330000","127.0088780000"
"dc27202","standard charger","destination charger","","0","37.6618780000","126.7508740000"
"dc27314","destination charger","standard charger","","0","37.4078740000","127.8089250000"
"dc27319","destination charger","standard charger","","0","37.5211940000","126.8902950000"
"dc28031","destination charger","standard charger","","0","35.5197020000","129.4303550000"
"dc28244","destination charger","standard charger","","0","37.3372560000","127.2952690000"
"dc27266","destination charger","standard charger","","0","33.2429220000","126.4204350000"
"dc27298","destination charger","standard charger","","0","33.4689680000","126.9353910000"
"dc27811","destination charger","standard charger","","0","33.3153100000","126.3886300000"
"dc28101","destination charger","standard charger","","0","37.5353150000","126.9982640000"
"dc27183","destination charger","standard charger","","0","37.7979500000","128.9153570000"
"dc27187","destination charger","standard charger","","0","37.5550930000","127.1109510000"
"dc27191","destination charger","standard charger","","0","37.5544170000","127.1112940000"
"dc27259","destination charger","standard charger","","0","37.5012630000","127.0354680000"
"dc27752","destination charger","standard charger","","0","37.5706910000","126.9815090000"
"dc27189","destination charger","standard charger","","0","33.4506560000","126.5705310000"
"dc27192","destination charger","standard charger","","0","34.8398550000","128.0643810000"
"dc27262","destination charger","standard charger","","0","37.6254200000","127.4803140000"
"dc27757","destination charger","standard charger","","0","33.4524330000","126.5709810000"
"dc27813","destination charger","standard charger","","0","37.4464130000","127.0235860000"
"dc27260","destination charger","standard charger","","0","33.3178880000","126.3874420000"
"dc27261","destination charger","standard charger","","0","33.3030020000","126.3928910000"
"dc27297","destination charger","standard charger","","0","33.4770890000","126.3602120000"
"dc27309","destination charger","standard charger","","0","35.1565680000","129.1418660000"
"dc27312","destination charger","standard charger","","0","37.4404320000","126.4574670000"
"dc28243","destination charger","standard charger","","0","37.4399490000","126.4561260000"
"dc27203","destination charger","standard charger","","0","37.5245020000","127.0365260000"
"dc27207","destination charger","standard charger","","0","37.5037030000","127.0046980000"
"dc27216","destination charger","standard charger","","0","37.8000640000","128.8803030000"
"dc27210","destination charger","standard charger","","0","37.5140260000","127.0359130000"
"dc27215","destination charger","standard charger","","0","37.8055690000","128.9059340000"
"dc27310","destination charger","standard charger","","0","37.5085110000","127.0641090000"
"dc27267","destination charger","standard charger","","0","37.8210380000","126.8889560000"
"dc23450","destination charger","","","0","39.0242850000","-79.4650590000"
"dc23454","destination charger","","","0","37.8992160000","-82.0383420000"
"dc24194","destination charger","","","0","29.8942830000","-81.3115640000"
"dc26454","destination charger","","","0","36.1503300000","-86.7815420000"
"dc27778","destination charger","","","0","20.5698600000","-103.4572450000"
"dc28890","destination charger","","","0","19.0461710000","-98.2339810000"
"dc2365","destination charger","","","0","33.4391090000","-83.1947660000"
"dc12762","destination charger","","","0","43.6231740000","-72.5188960000"
"dc24483","destination charger","","","0","30.4389420000","-90.0859280000"
"dc26530","destination charger","","","0","35.5909890000","-80.8572060000"
"dc28865","destination charger","","","0","40.7718790000","-73.9516270000"
"dc682","destination charger","","","0","39.1867406000","-106.8215018000"
"dc20313","destination charger","","","0","26.1944230000","-80.2918970000"
"dc21117","destination charger","","","0","35.3105320000","-83.1850364900"
"dc22504","destination charger","","","0","27.3864450000","-82.4451060000"
"dc20701","destination charger","","","0","18.6491820000","-91.8136470000"
"dc21290","destination charger","","","0","47.8269390000","-69.5554750000"
"dc22333","destination charger","","","0","47.8247700000","-69.5585020000"
"dc26304","destination charger","","","0","44.7790120000","-85.4883570000"
"dc26416","destination charger","","","0","19.9628780000","-103.7461170000"
"dc25082","destination charger","","","0","48.6452770000","-116.3088270000"
"dc27779","destination charger","","","0","21.0198800000","-89.5967340000"
"dc19000","destination charger","","","0","35.2417150000","-81.0378820000"
"dc19267","destination charger","","","0","39.6734770000","-104.8304770000"
"dc28679","destination charger","","","0","38.0252370000","140.5762510000"
"dc28159","destination charger","","","0","34.9103840000","139.8603970000"
"dc17307","destination charger","standard charger","","0","-26.8354810000","152.9612370000"
"dc27139","standard charger","destination charger","","0","-45.2207230000","169.3946330000"
"dc26993","destination charger","standard charger","","0","-37.3491040000","144.1410440000"
"dc25395","destination charger","standard charger","","0","-33.8629860000","151.2123050000"
"dc28748","destination charger","standard charger","","0","22.9287130000","120.2775660000"
"dc27588","destination charger","standard charger","","0","25.0534800000","121.2883870000"
"dc28683","standard charger","destination charger","","0","24.1599640000","120.6553060000"
"dc28685","destination charger","standard charger","","0","24.1145480000","120.6155220000"
"dc28169","standard charger","destination charger","","0","22.6857180000","120.3082920000"
"dc28380","destination charger","standard charger","","0","25.0490420000","121.5169490000"
"dc28381","destination charger","standard charger","","0","24.1912430000","120.6675110000"
"dc28632","destination charger","standard charger","","0","23.9918500000","121.6267270000"
"dc28634","destination charger","standard charger","","0","24.9925920000","121.3134820000"
"dc28636","standard charger","destination charger","","0","22.6248530000","120.2856460000"
"dc28641","standard charger","destination charger","","0","24.6908710000","120.8904720000"
"dc16781","destination charger","standard charger","","0","48.1183220000","11.6372850000"
"dc24335","destination charger","standard charger","","0","39.6292170000","-8.6735400000"
"dc26243","destination charger","standard charger","","0","39.6280650000","-8.6750260000"
"dc26888","destination charger","standard charger","","0","44.7851920000","17.2029860000"
"dc13880","destination charger","standard charger","","0","62.2213290000","9.5451310000"
"dc16487","destination charger","standard charger","","0","51.5192230000","8.7048610000"
"dc18634","destination charger","standard charger","","0","47.2297390000","12.0459040000"
"dc20780","destination charger","standard charger","","0","50.2894390000","2.7734020000"
"dc21171","destination charger","standard charger","","0","41.5914250000","9.3087530000"
"dc21659","destination charger","standard charger","","0","68.0727870000","13.5496870000"
"dc22461","destination charger","standard charger","","0","54.7912410000","8.8323650000"
"dc23747","destination charger","standard charger","","0","51.1917990000","8.5203260000"
"dc24110","destination charger","standard charger","","0","43.2289170000","3.2456620000"
"dc25588","destination charger","standard charger","","0","47.0202780000","9.9748650000"
"dc26958","destination charger","standard charger","","0","40.8025560000","-0.0429580000"
"dc11796","destination charger","standard charger","","0","56.4678900000","12.7081400000"
"dc22686","destination charger","standard charger","","0","43.9228060000","4.8037330000"
"dc24307","destination charger","standard charger","","0","49.3603290000","10.4078440000"
"dc24381","destination charger","standard charger","","0","48.1395520000","8.4147610000"
"dc14125","destination charger","standard charger","","0","55.6028660000","13.0038830000"
"dc15989","destination charger","standard charger","","0","47.7245280000","12.9065810000"
"dc21488","destination charger","standard charger","","0","51.0641900000","13.7392600000"
"dc23063","destination charger","standard charger","","0","46.1333060000","10.9684990000"
"dc23403","destination charger","standard charger","","0","48.7580100000","15.9501260000"
"dc26023","destination charger","standard charger","","0","45.2126350000","12.2947480000"
"dc27147","destination charger","standard charger","","0","38.9195930000","16.2809480000"
"dc27978","destination charger","standard charger","","0","55.0852200000","14.7102750000"
"shanghaitaikoohui","store","","","0","31.2339070000","121.4710120000"
"dc27197","destination charger","standard charger","","0","37.5646370000","126.9781100000"
"dc27213","destination charger","standard charger","","0","37.5688670000","126.9707180000"
"dc27303","destination charger","standard charger","","0","37.3803630000","126.6602220000"
"dc27803","standard charger","destination charger","","0","35.1587930000","126.8820680000"
"dc28874","standard charger","destination charger","","0","37.6136360000","127.0304150000"
"dc27190","destination charger","standard charger","","0","37.4021230000","127.1086380000"
"dc27195","destination charger","standard charger","","0","37.5706500000","126.9753990000"
"dc27205","destination charger","standard charger","","0","37.5620740000","126.9817110000"
"dc27208","destination charger","standard charger","","0","37.5279290000","127.0416550000"
"dc27214","destination charger","standard charger","","0","37.4505980000","126.7019440000"
"dc27313","destination charger","standard charger","","0","33.2444880000","126.4059380000"
"dc27756","destination charger","standard charger","","0","37.3780710000","126.6641150000"
"dc27800","destination charger","standard charger","","0","37.3250710000","127.1080870000"
"dc27801","destination charger","standard charger","","0","37.7380690000","127.0459290000"
"dc27805","destination charger","standard charger","","0","35.2195620000","128.5866290000"
"dc27809","destination charger","standard charger","","0","37.2086270000","127.5703970000"
"dc27810","destination charger","standard charger","","0","37.2046510000","127.5756450000"
"dc27812","destination charger","standard charger","","0","33.2501250000","126.5874290000"
"dc28095","destination charger","standard charger","","0","33.2485730000","126.4105560000"
"dc28128","destination charger","standard charger","","0","35.8558120000","128.6063330000"
"dc28832","destination charger","standard charger","","0","35.8778980000","128.6289530000"
"dc28872","destination charger","standard charger","","0","37.5284080000","127.0400720000"
"dc27219","destination charger","standard charger","","0","37.5088660000","126.8900020000"
"dc27275","standard charger","destination charger","","0","37.5505170000","127.0006420000"
"dc27874","destination charger","standard charger","","0","37.5047600000","127.0275490000"
"dc27804","destination charger","standard charger","","0","36.8195440000","127.1565560000"
"chateauvillainvalmarnaysupercharger","supercharger","standard charger","","0","48.0573410000","4.9596040000"
"dc28093","standard charger","destination charger","","0","23.8837010000","120.9195250000"
"dc28296","destination charger","standard charger","","0","21.9496920000","120.7906650000"
"dc28164","destination charger","standard charger","","0","22.4591810000","120.4818330000"
"dc28643","destination charger","standard charger","","0","23.4833950000","120.4487430000"
"dc28629","standard charger","destination charger","","0","23.8713000000","120.9235040000"
"dc28637","destination charger","standard charger","","0","25.0375910000","121.4580130000"
"dc28647","destination charger","standard charger","","0","25.1881420000","121.6837380000"
"dc24196","destination charger","","","0","29.9115010000","-81.3219900000"
"dc28430","destination charger","","","0","20.6998700000","-103.3843850000"
"dc24193","destination charger","","","0","29.9117390000","-81.3218140000"
"dc23768","destination charger","","","0","39.5883260000","-104.8627560000"
"dc29061","destination charger","","","0","40.7472990000","-73.9810390000"
"dc29062","destination charger","","","0","40.7487570000","-73.9434170000"
"dc29063","destination charger","","","0","40.7841100000","-73.9806410000"
"dc29089","destination charger","","","0","40.6920620000","-73.9981600000"
"dc29090","destination charger","","","0","40.6728840000","-73.9715410000"
"dc29092","destination charger","","","0","40.7730040000","-73.9661520000"
"dc29095","destination charger","","","0","40.7160790000","-74.0159290000"
"dc29096","destination charger","","","0","40.7107860000","-74.0060170000"
"dc29097","destination charger","","","0","40.7427350000","-73.9742960000"
"dc29098","destination charger","","","0","40.7455600000","-73.9855390000"
"dc29099","destination charger","","","0","40.7454320000","-73.9795600000"
"dc15205","destination charger","","","0","29.8920020000","-81.3136210000"
"dc15298","destination charger","","","0","34.2445180000","-119.1981900000"
"dc29021","destination charger","","","0","19.0054520000","-98.2673660000"
"dc28431","destination charger","","","0","19.1409320000","-98.2783370000"
"dc23207","destination charger","","","0","37.5437330000","-77.6846250000"
"dc25739","destination charger","standard charger","","0","-27.6150930000","152.7577950000"
"dc24902","destination charger","standard charger","","0","-34.2237160000","118.2158870000"
"dc25794","standard charger","destination charger","","0","-44.8815910000","169.0034980000"
"dc25422","standard charger","destination charger","","0","-39.0582670000","174.0703090000"
"xinjiekoudejiplaza","store","","","0","32.0445450000","118.7844010000"
"dc20714","destination charger","standard charger","","0","22.2745320000","114.1710750000"
"dc20914","destination charger","standard charger","","0","22.3087320000","114.0440580000"
"dc21049","destination charger","standard charger","","0","22.2761253000","114.1723385000"
"salzburgwals","store","service","","0","47.7879060000","12.9802570000"
"londondartford","service","","","0","51.4541500000","0.2476420000"
"dc28644","destination charger","standard charger","","0","24.8018780000","120.9642980000"
"dc28029","destination charger","","","0","34.3615860000","136.8158080000"
"dc19768","destination charger","standard charger","","0","22.3173610000","114.1688060000"
"dc13799","destination charger","standard charger","","0","22.3257000000","114.2063860000"
"dc28692","destination charger","standard charger","","0","22.2355500000","114.1985620000"
"dc4888","destination charger","","","0","39.6346210000","-105.3129820000"
"dc23764","destination charger","","","0","38.7319580000","-90.3466460000"
"dc28570","destination charger","","","0","20.6517750000","-103.3979320000"
"dc25603","destination charger","","","0","37.3545620000","-79.9567220000"
"dc28069","destination charger","","","0","38.5229650000","-122.8790010000"
"dc24956","destination charger","","","0","32.2339390000","-110.9713580000"
"dc14715","destination charger","","","0","43.1353310000","-89.2929630000"
"dc19757","destination charger","","","0","41.4568430000","-72.8149620000"
"dc22568","destination charger","","","0","32.8787940000","-80.7106500000"
"dc23742","destination charger","","","0","39.4595300000","-77.7428500000"
"dc24676","destination charger","","","0","36.8558970000","-75.9768200000"
"dc26940","destination charger","","","0","33.5088050000","-111.9252520000"
"dc1124","destination charger","","","0","37.8748518000","-122.4576151000"
"dc17605","destination charger","","","0","51.4399250000","-116.1604460000"
"dc18568","destination charger","","","0","45.5940770000","-122.6802150000"
"dc20529","destination charger","","","0","35.2225750000","-80.8410840000"
"dc23383","destination charger","","","0","33.5171020000","-88.4271330000"
"dc24714","destination charger","","","0","32.8932270000","-96.4797730000"
"dc26363","destination charger","","","0","19.3557500000","-99.2837970000"
"dc26521","destination charger","","","0","30.3946470000","-88.8948840000"
"dc27734","destination charger","","","0","39.7188880000","-104.9556210000"
"dc28005","destination charger","","","0","40.6560100000","-73.9409020000"
"dc28294","destination charger","","","0","37.4482960000","-79.6044450000"
"dc29196","destination charger","","","0","40.7212930000","-74.0320400000"
"dc29197","destination charger","","","0","40.7415540000","-73.9954030000"
"dc29198","destination charger","","","0","40.7194250000","-73.9639640000"
"dc29199","destination charger","","","0","40.7214370000","-74.0012380000"
"dc29200","destination charger","","","0","40.7602890000","-73.9595010000"
"dc29201","destination charger","","","0","40.7460220000","-73.9786930000"
"dc13242","destination charger","","","0","35.1933960000","-101.7522680000"
"dc15276","destination charger","","","0","41.0965890000","-74.1591290000"
"dc24322","destination charger","","","0","29.8503100000","-81.2678960000"
"dc28006","destination charger","","","0","39.7240200000","-121.8150980000"
"dc25327","destination charger","","","0","38.4619820000","-122.3439790000"
"dc15204","destination charger","","","0","35.5087960000","-97.9713650000"
"dc18530","destination charger","","","0","19.6088680000","-99.1889420000"
"calgaryfairmount","store","service","","0","50.9932540000","-114.0637800000"
"madridserrano","store","","","0","40.4210397000","-3.6887783000"
"paduacorsostatiuniti","store","service","","0","45.3894090000","11.9503570000"
"barcelonametalurgia","store","service","","0","41.3519770000","2.1349130000"
"londonbrooklands","service","","","0","51.3465600000","-0.4776680000"
"arlingtonwasupercharger","supercharger","standard charger","","0","48.2124410000","-122.1834910000"
"milanolinate","store","service","","0","45.4302370000","9.3241140000"
"dc23564","standard charger","destination charger","","0","25.1976220000","55.2786240000"
"dc24225","standard charger","destination charger","","0","25.1556470000","55.3003110000"
"dc23510","standard charger","destination charger","","0","25.1414130000","55.2252720000"
"dc25073","standard charger","destination charger","","0","24.5383980000","54.4248100000"
"dc27036","destination charger","standard charger","","0","47.0579280000","13.6151560000"
"dc26017","destination charger","standard charger","","0","56.0364230000","-4.5195170000"
"dc10794","destination charger","standard charger","","0","43.2808310000","6.5824680000"
"dc21218","destination charger","standard charger","","0","50.2122580000","15.8120380000"
"dc22955","destination charger","standard charger","","0","43.7578000000","5.8975510000"
"dc25846","destination charger","standard charger","","0","46.7366340000","2.4886020000"
"dc26548","destination charger","standard charger","","0","53.0009490000","-1.9173620000"
"dc26902","destination charger","standard charger","","0","47.3027550000","13.5069990000"
"dc27907","destination charger","standard charger","","0","51.7067040000","6.3198380000"
"dc10818","destination charger","standard charger","","0","46.5542910000","11.6601540000"
"dc17231","destination charger","standard charger","","0","49.1375980000","16.6339500000"
"dc22177","destination charger","standard charger","","0","46.6082600000","11.1933710000"
"dc25680","destination charger","standard charger","","0","40.3457880000","18.3121060000"
"dc26665","destination charger","standard charger","","0","47.6134900000","7.6655830000"
"dc18218","destination charger","standard charger","","0","46.4604570000","7.4368700000"
"dc18746","destination charger","standard charger","","0","56.3557550000","9.6032110000"
"dc19252","destination charger","standard charger","","0","54.6388760000","11.8939490000"
"dc19928","destination charger","standard charger","","0","46.6984680000","10.5106120000"
"dc26854","destination charger","standard charger","","0","53.5631740000","10.0194910000"
"dc25188","destination charger","standard charger","","0","49.7602740000","9.7106520000"
"dc26703","destination charger","standard charger","","0","48.6185670000","13.8934150000"
"dc27761","destination charger","standard charger","","0","58.3698030000","15.3428700000"
"dc19396","destination charger","standard charger","","0","46.4499150000","9.5537270000"
"dc22328","destination charger","standard charger","","0","49.2211960000","4.0026320000"
"dc23990","destination charger","standard charger","","0","47.1006480000","6.1603820000"
"dc24695","destination charger","standard charger","","0","56.3393530000","-5.1580730000"
"dc25678","destination charger","standard charger","","0","47.5855560000","13.5286370000"
"dc20955","destination charger","standard charger","","0","55.8309360000","12.1653500000"
"dc1055","destination charger","standard charger","","0","58.4081200000","13.5506490000"
"dc14065","destination charger","standard charger","","0","50.8709770000","-1.3133580000"
"dc14066","destination charger","standard charger","","0","50.8334640000","-0.9691820000"
"dc14075","destination charger","standard charger","","0","50.9097570000","-1.3815400000"
"dc14079","destination charger","standard charger","","0","52.0066500000","1.1942510000"
"dc27634","destination charger","standard charger","","0","56.0453270000","12.6036410000"
"dc28881","destination charger","standard charger","","0","58.4113200000","13.5547260000"
"dc19282","destination charger","standard charger","","0","52.1574670000","5.0190310000"
"dc20031","destination charger","standard charger","","0","51.1896940000","3.1512830000"
"dc22415","destination charger","standard charger","","0","51.4125150000","-1.3655190000"
"dc22416","destination charger","standard charger","","0","51.4237400000","-1.3280980000"
"dc22417","destination charger","standard charger","","0","51.4247810000","-1.3295150000"
"dc22418","destination charger","standard charger","","0","51.4123750000","-1.3594790000"
"dc24158","destination charger","standard charger","","0","41.3933670000","2.1932070000"
"dc25132","destination charger","standard charger","","0","50.7405650000","-1.6874320000"
"dc26865","destination charger","standard charger","","0","57.8795040000","-4.0230290000"
"dc27965","destination charger","standard charger","","0","45.3275940000","14.3001290000"
"dc10096","destination charger","standard charger","","0","50.4562800000","3.9414930000"
"dc18708","destination charger","standard charger","","0","53.7366130000","14.1207930000"
"dc20428","destination charger","standard charger","","0","51.5954560000","-0.5973430000"
"dc20810","destination charger","standard charger","","0","57.0885800000","12.2429490000"
"dc22483","destination charger","standard charger","","0","51.5220220000","-0.1594120000"
"dc22486","destination charger","standard charger","","0","48.9209840000","9.1674240000"
"dc23229","destination charger","standard charger","","0","45.6258690000","10.5743530000"
"dc23615","destination charger","standard charger","","0","43.5235010000","5.4459860000"
"dc25946","destination charger","standard charger","","0","48.4286310000","8.2032970000"
"dc25952","destination charger","standard charger","","0","56.8886920000","12.4956110000"
"dc25954","destination charger","standard charger","","0","55.4252280000","13.8487540000"
"dc26347","destination charger","standard charger","","0","43.2597230000","6.5981920000"
"dc26519","destination charger","standard charger","","0","59.3230240000","14.0928660000"
"dc26788","destination charger","standard charger","","0","47.2326440000","12.9934260000"
"dc27039","destination charger","standard charger","","0","47.0587680000","13.6154930000"
"dc19983","destination charger","standard charger","","0","60.1659640000","24.8570100000"
"dc25233","destination charger","standard charger","","0","42.6949810000","18.0152070000"
"dc14132","destination charger","standard charger","","0","55.5805150000","13.0052590000"
"dc14501","destination charger","standard charger","","0","41.6281090000","-4.3238160000"
"dc20770","destination charger","standard charger","","0","43.2535780000","6.6578640000"
"dc24748","destination charger","standard charger","","0","40.2602330000","16.7475860000"
"dc25672","destination charger","standard charger","","0","45.4618330000","10.7194440000"
"dc25968","destination charger","standard charger","","0","40.4751310000","-3.3924660000"
"dc13290","destination charger","standard charger","","0","42.9801820000","-0.0911590000"
"dc16804","destination charger","standard charger","","0","43.3071470000","-2.0436740000"
"dc23014","destination charger","standard charger","","0","45.3552580000","1.0947060000"
