"location_id","location_type__001","location_type__002","open_soon","latitude","longitude"
"dc32593","destination charger","","0","44.4833380000","-92.9106320000"
"dc32682","destination charger","","0","29.9570640000","-95.5507360000"
"dc22651","destination charger","","0","29.1810010000","-80.9847620000"
"dc29326","destination charger","","0","39.5871700000","-77.0100510000"
"dc32765","destination charger","","0","48.2749610000","-116.5444630000"
"dc36698","destination charger","","0","33.9522552000","-78.0514828000"
"dc15504","destination charger","","0","38.2992360000","-111.4003140000"
"dc32271","destination charger","","0","18.9191840000","-99.2180000000"
"dc28581","destination charger","","0","34.2760152000","-88.7187544000"
"dc30210","destination charger","","0","38.5197730000","-122.4754550000"
"dc30929","destination charger","","0","45.0498620000","-79.3193870000"
"dc671","destination charger","","0","33.6785156000","-117.8500420000"
"dc20922","destination charger","","0","19.5152370000","-99.2315480000"
"dc20947","destination charger","","0","25.6155560000","-100.2744600000"
"dc23595","destination charger","","0","29.2531980000","-94.8513730000"
"dc30452","destination charger","","0","33.6572900000","-117.7483790000"
"dc31662","destination charger","","0","39.6429520000","-106.3791330000"
"dc32159","destination charger","","0","20.6803090000","-101.3797120000"
"dc19683","destination charger","","0","37.3711360000","-121.9194310000"
"dc38099","destination charger","","0","20.6586640000","-100.1048740000"
"dc38175","destination charger","standard charger","0","37.5726592000","126.9811778000"
"dc38176","destination charger","standard charger","0","35.1597216000","129.1587851000"
"dc38177","destination charger","standard charger","0","33.4855006000","126.4909224000"
"dc38178","destination charger","standard charger","0","35.5374411000","129.3290309000"
"dc38181","destination charger","standard charger","0","37.3575266000","126.9624741000"
"dc38268","destination charger","standard charger","0","37.7734087000","127.4574076000"
"dc38270","destination charger","standard charger","0","37.6967982000","127.3836270000"
"dc38271","destination charger","standard charger","0","37.2267013000","126.8583010000"
"dc38349","destination charger","standard charger","0","37.5121490000","126.9257061000"
"dc38350","destination charger","standard charger","0","37.5220970000","126.8593546000"
"dc38351","destination charger","standard charger","0","37.8659565000","127.7216729000"
"dc38353","destination charger","standard charger","0","35.2120608000","129.0041045000"
"dc38354","destination charger","standard charger","0","35.1509664000","129.0595561000"
"dc38356","destination charger","standard charger","0","37.4499141000","126.6984579000"
"dc38357","destination charger","standard charger","0","37.5399762000","126.7343203000"
"dc38358","destination charger","standard charger","0","37.3305216000","127.1094792000"
"dc38359","destination charger","standard charger","0","37.3000822000","127.0117755000"
"dc38360","destination charger","standard charger","0","37.2461784000","127.0536033000"
"dc38361","destination charger","standard charger","0","35.1443352000","126.9149446000"
"dc38362","destination charger","standard charger","0","37.3999938000","126.9459744000"
"dc28742","destination charger","","0","36.3547120000","138.5882260000"
"dc34755","destination charger","","0","35.1099310000","139.0821210000"
"dc39854","destination charger","","0","35.4008540000","139.2436100000"
"dc34571","destination charger","","0","34.9836800000","135.7614620000"
"dc37622","destination charger","standard charger","0","22.2747740000","114.1782430000"
"dc28823","destination charger","standard charger","0","-32.0423250000","152.5358610000"
"dc30636","destination charger","standard charger","0","-33.1986210000","151.1999740000"
"dc26281","destination charger","standard charger","0","-33.9153600000","115.0231470000"
"dc30414","destination charger","standard charger","0","-33.8334600000","150.9873370000"
"dc30898","destination charger","standard charger","0","-35.0055810000","138.7160800000"
"dc31316","destination charger","standard charger","0","-26.8037880000","153.1252560000"
"dc31568","destination charger","standard charger","0","-32.2521660000","148.5899200000"
"dc33131","destination charger","standard charger","0","-12.4405160000","130.8399480000"
"dc33314","destination charger","standard charger","0","-26.7014670000","153.1305750000"
"dc30649","destination charger","standard charger","0","-34.9226810000","138.5983830000"
"dc27789","destination charger","standard charger","0","-41.4335730000","147.1412020000"
"dc27864","destination charger","standard charger","0","-41.4336010000","147.1412620000"
"dc31118","destination charger","standard charger","0","-27.6773590000","152.9046140000"
"dc35144","destination charger","standard charger","0","-36.4543360000","146.4306080000"
"dc28405","destination charger","standard charger","0","-32.9317440000","151.6396700000"
"dc30243","destination charger","standard charger","0","-32.3339980000","115.8145590000"
"dc29026","destination charger","standard charger","0","-26.7611140000","152.8736750000"
"dc33659","destination charger","standard charger","0","-36.0868300000","150.0495220000"
"dc26826","destination charger","standard charger","0","-36.8490340000","145.0903900000"
"dc27900","destination charger","standard charger","0","-41.5785930000","145.9374900000"
"dc28682","destination charger","standard charger","0","-36.3512170000","146.7054450000"
"dc31732","destination charger","standard charger","0","-37.8756000000","147.9948000000"
"dc32311","destination charger","standard charger","0","-24.8814000000","113.6531000000"
"dc36416","destination charger","standard charger","0","-31.4315698000","152.8964756000"
"dc38355","destination charger","standard charger","0","-26.7369416000","152.9057872000"
"dc36042","destination charger","standard charger","0","-35.2100080000","138.5305280000"
"dc36116","destination charger","standard charger","0","-38.3809230000","144.9125440000"
"dc37179","destination charger","standard charger","0","-33.8605000000","151.2036000000"
"dc29816","destination charger","standard charger","0","-39.0564730000","174.0792900000"
"dc25796","destination charger","standard charger","0","-39.3282750000","174.2796570000"
"dc34686","destination charger","standard charger","0","-45.0371640000","168.6616050000"
"dc30895","destination charger","standard charger","0","-36.8446110000","174.7709630000"
"dc37758","destination charger","standard charger","0","-35.5354670000","173.3872500000"
"dc28406","destination charger","standard charger","0","-36.7224610000","174.7063280000"
"dc34915","destination charger","standard charger","0","-43.5264724200","172.6344826000"
"dc37917","destination charger","standard charger","0","-45.0243880000","168.7410580000"
"dc31676","destination charger","standard charger","0","53.1876100000","-4.3405830000"
"dc36493","standard charger","destination charger","0","31.9796820000","35.8369560000"
"dc27525","destination charger","standard charger","0","54.6988080000","8.5533510000"
"dc37112","destination charger","standard charger","0","52.4526200000","9.3498700000"
"dc38204","destination charger","standard charger","0","51.1122530000","17.0299820000"
"dc19916","destination charger","standard charger","0","46.6810390000","7.8283060000"
"dc22788","destination charger","standard charger","0","59.1251770000","11.3747090000"
"dc30075","destination charger","standard charger","0","62.4697820000","6.6257290000"
"dc33030","destination charger","standard charger","0","50.9119430000","15.3458650000"
"dc35736","destination charger","standard charger","0","44.9281310000","2.4421220000"
"dc36008","destination charger","standard charger","0","47.0406530000","10.5981280000"
"dc37402","destination charger","standard charger","0","52.4914310000","9.8428610000"
"dc37780","destination charger","standard charger","0","47.2308870000","15.8663320000"
"dc38196","destination charger","standard charger","0","51.8491750000","14.1036710000"
"dc1675","destination charger","standard charger","0","59.4451660000","18.0735110000"
"dc18501","destination charger","standard charger","0","47.1352970000","13.6786150000"
"dc21857","destination charger","standard charger","0","44.8128610000","20.4343420000"
"dc27760","destination charger","standard charger","0","47.8653080000","7.3504310000"
"dc28315","destination charger","standard charger","0","49.8740820000","8.3421030000"
"dc28704","destination charger","standard charger","0","44.8094130000","20.4347530000"
"dc29385","destination charger","standard charger","0","46.9741050000","4.7732580000"
"dc34512","destination charger","standard charger","0","51.2747920000","-2.9203420000"
"dc18587","destination charger","standard charger","0","56.9219530000","14.8623090000"
"dc18773","destination charger","standard charger","0","46.5688180000","11.5624230000"
"dc20101","destination charger","standard charger","0","48.8543690000","2.3401420000"
"dc27220","destination charger","standard charger","0","47.2860470000","11.4972280000"
"dc27360","destination charger","standard charger","0","46.1651050000","9.6760550000"
"dc27659","destination charger","standard charger","0","47.0610790000","16.2390730000"
"dc28374","destination charger","standard charger","0","46.8248050000","4.7235700000"
"dc28642","destination charger","standard charger","0","47.5704040000","10.0212270000"
"dc29319","destination charger","standard charger","0","46.7867130000","10.2870200000"
"dc31441","destination charger","standard charger","0","46.5405160000","12.1350600000"
"dc32476","destination charger","standard charger","0","52.0691520000","9.2516540000"
"dc36247","destination charger","standard charger","0","47.0523590000","10.3575160000"
"dc36327","destination charger","standard charger","0","51.3396580000","12.3706340000"
"dc36518","destination charger","standard charger","0","47.2760200000","13.3224510000"
"dc37110","destination charger","standard charger","0","49.4102840000","8.1863060000"
"dc37111","destination charger","standard charger","0","49.4079410000","8.1854940000"
"dc37132","destination charger","standard charger","0","48.2096300000","13.4860260000"
"dc37326","destination charger","standard charger","0","47.1596860000","16.0069350000"
"dc37409","destination charger","standard charger","0","54.3443930000","13.5113050000"
"dc37493","destination charger","standard charger","0","48.2218200000","10.1122650000"
"dc37592","destination charger","standard charger","0","44.9881350000","9.3072860000"
"dc37670","destination charger","standard charger","0","50.0553290000","8.5935470000"
"dc16788","destination charger","standard charger","0","47.2672310000","12.7492030000"
"dc19667","destination charger","standard charger","0","51.8774740000","-0.3737280000"
"dc19748","destination charger","standard charger","0","58.4830800000","16.2755190000"
"dc32589","destination charger","standard charger","0","51.5451760000","-4.2099020000"
"dc33677","destination charger","standard charger","0","55.9410210000","12.7791590000"
"dc34366","destination charger","standard charger","0","45.3998780000","11.8735040000"
"dc36258","destination charger","standard charger","0","47.0139980000","10.2876460000"
"dc36591","destination charger","standard charger","0","50.8043350000","5.3424160000"
"dc36928","destination charger","standard charger","0","47.4503270000","9.3965640000"
"dc37216","destination charger","standard charger","0","50.0197870000","4.0394020000"
"dc37339","destination charger","standard charger","0","47.4503270000","9.3965640000"
"dc37407","destination charger","standard charger","0","53.6323610000","10.0083460000"
"dc26248","destination charger","standard charger","0","48.6031670000","-1.9561160000"
"dc28441","destination charger","standard charger","0","46.8794850000","12.1411820000"
"dc28645","destination charger","standard charger","0","37.1122300000","-8.1508200000"
"dc29007","destination charger","standard charger","0","52.5102430000","13.3754020000"
"dc35338","destination charger","standard charger","0","47.2717930000","12.3395970000"
"dc36940","destination charger","standard charger","0","45.2984390000","6.5856770000"
"dc37113","destination charger","standard charger","0","47.2475560000","13.5629210000"
"dc29884","destination charger","standard charger","0","52.7423430000","0.3175680000"
"dc33152","destination charger","standard charger","0","39.3860030000","-9.1958470000"
"dc35063","destination charger","standard charger","0","51.8702040000","10.5596780000"
"dc37147","destination charger","standard charger","0","49.4139690000","11.0145340000"
"dc38622","destination charger","standard charger","0","54.0439100000","9.9788570000"
"dc28473","destination charger","standard charger","0","45.6722300000","11.9232900000"
"dc28512","destination charger","standard charger","0","46.4293720000","11.3434580000"
"dc29265","destination charger","standard charger","0","47.0558790000","10.6223480000"
"dc29967","destination charger","standard charger","0","47.3763370000","13.6326180000"
"dc30592","destination charger","standard charger","0","46.6559610000","13.8810450000"
"dc30916","destination charger","standard charger","0","49.2411430000","12.8434930000"
"dc35272","destination charger","standard charger","0","47.0621520000","15.4405790000"
"dc35336","destination charger","standard charger","0","47.1624020000","11.7453120000"
"dc35341","destination charger","standard charger","0","47.0400290000","10.6031970000"
"dc36004","destination charger","standard charger","0","47.4199530000","7.0790070000"
"dc36006","destination charger","standard charger","0","49.9710930000","12.7015580000"
"dc36017","destination charger","standard charger","0","46.9951100000","8.4027520000"
"dc36521","destination charger","standard charger","0","47.5164530000","13.4496850000"
"dc36936","destination charger","standard charger","0","50.1923040000","8.4800690000"
"dc37135","destination charger","standard charger","0","47.6677880000","12.3956840000"
"dc37245","destination charger","standard charger","0","53.3197500000","9.3425830000"
"dc37664","destination charger","standard charger","0","54.3801800000","13.6959770000"
"dc38197","destination charger","standard charger","0","47.3926850000","8.0591060000"
"dc15038","destination charger","standard charger","0","41.0405950000","-5.7579050000"
"dc22757","destination charger","standard charger","0","42.6333330000","-8.5638890000"
"dc22787","destination charger","standard charger","0","38.7218520000","-9.1492750000"
"dc24013","destination charger","standard charger","0","38.1088490000","-0.6560440000"
"dc28177","destination charger","standard charger","0","40.5346920000","-3.6213640000"
"dc28451","destination charger","standard charger","0","41.8023570000","2.0210210000"
"dc28528","destination charger","standard charger","0","38.8882670000","-3.7173870000"
"dc28879","destination charger","standard charger","0","43.1893030000","-1.7439120000"
"dc29270","destination charger","standard charger","0","48.5776640000","7.7423020000"
"dc29944","destination charger","standard charger","0","37.1032360000","-8.1419300000"
"dc30074","destination charger","standard charger","0","37.6779440000","-1.7041490000"
"dc31245","destination charger","standard charger","0","42.7105210000","2.9675420000"
"dc33506","destination charger","standard charger","0","37.2887940000","-5.9418500000"
"dc33540","destination charger","standard charger","0","38.7396430000","-9.1241740000"
"dc33863","destination charger","standard charger","0","53.2227200000","-4.1663250000"
"dc34782","destination charger","standard charger","0","37.3876080000","-5.9393700000"
"dc36093","destination charger","standard charger","0","43.3900702000","-5.8050691000"
"dc36418","destination charger","standard charger","0","38.1810780000","-0.8111850000"
"dc36502","destination charger","standard charger","0","38.7056330000","-9.2442750000"
"dc38222","destination charger","standard charger","0","37.7281050000","-0.8702210000"
"dc9861","destination charger","standard charger","0","45.7471970000","4.8449650000"
"dc27406","destination charger","standard charger","0","46.5323250000","10.9629970000"
"dc28846","destination charger","standard charger","0","42.0954920000","13.0808240000"
"dc30716","destination charger","standard charger","0","46.6857100000","12.3694980000"
"dc30798","destination charger","standard charger","0","53.7386830000","-0.3305660000"
"dc30839","destination charger","standard charger","0","44.4918310000","11.4187420000"
"dc32598","destination charger","standard charger","0","44.7010070000","8.0316300000"
"dc33872","destination charger","standard charger","0","53.3167290000","-3.8187430000"
"dc39002","destination charger","standard charger","0","43.9333010000","15.5118040000"
"dc16293","destination charger","standard charger","0","52.2342880000","13.4469950000"
"dc19990","destination charger","standard charger","0","49.5587350000","10.2979430000"
"dc21003","destination charger","standard charger","0","51.2981560000","7.3082650000"
"dc22680","destination charger","standard charger","0","65.8408770000","24.1269950000"
"dc23978","destination charger","standard charger","0","50.9820480000","0.7309170000"
"dc25065","destination charger","standard charger","0","46.6965050000","7.7376310000"
"dc26258","destination charger","standard charger","0","45.4340570000","10.9862680000"
"dc27027","destination charger","standard charger","0","40.5510740000","8.3192080000"
"dc27973","destination charger","standard charger","0","48.2793900000","16.1461530000"
"dc28382","destination charger","standard charger","0","47.7172550000","11.7566240000"
"dc29797","destination charger","standard charger","0","47.8213980000","7.8502240000"
"dc31828","destination charger","standard charger","0","47.9340150000","13.4790130000"
"dc33268","destination charger","standard charger","0","53.2552790000","-3.2075700000"
"dc33524","destination charger","standard charger","0","47.5826280000","10.7308860000"
"dc33876","destination charger","standard charger","0","53.5703560000","-1.8398200000"
"dc34777","destination charger","standard charger","0","51.7396820000","7.2229790000"
"dc35264","destination charger","standard charger","0","47.4958780000","12.3950870000"
"dc35342","destination charger","standard charger","0","47.0486630000","8.3089110000"
"dc36005","destination charger","standard charger","0","56.2856270000","12.4931320000"
"dc37115","destination charger","standard charger","0","47.2495950000","13.5549880000"
"dc37129","destination charger","standard charger","0","46.1798120000","7.2896670000"
"dc37133","destination charger","standard charger","0","52.5214600000","13.3883020000"
"dc37150","destination charger","standard charger","0","46.6603220000","15.5160620000"
"dc37155","destination charger","standard charger","0","47.7798600000","17.0326340000"
"dc37577","destination charger","standard charger","0","49.2158650000","12.8294780000"
"dc37786","destination charger","standard charger","0","54.1888150000","15.6048040000"
"dc37787","destination charger","standard charger","0","54.1833420000","15.5683490000"
"dc37789","destination charger","standard charger","0","54.1868060000","15.5992330000"
"dc37791","destination charger","standard charger","0","53.9190250000","14.2602710000"
"dc38207","destination charger","standard charger","0","48.2444650000","7.7804900000"
"dc34496","destination charger","standard charger","0","-36.4173800000","148.6076540000"
"mascoucheqcsupercharger","supercharger","standard charger","0","45.7232960000","-73.6186240000"
"beijingwangjingxinhuichengsupercharger","supercharger","standard charger","0","39.9990140200","116.4829843000"
"shanghaizhangjianggreenlandsupercharger","supercharger","standard charger","0","31.1778934900","121.6026205100"
"silaosupercharger","supercharger","standard charger","0","21.0006310000","-101.5081160000"
"dc29619","destination charger","standard charger","0","25.0568200000","121.5482290000"
"dc29813","destination charger","standard charger","0","25.0571400000","121.5474310000"
"dc28987","destination charger","standard charger","0","24.3524520000","121.3085960000"
"dc35982","destination charger","standard charger","0","24.0368240000","121.1506540000"
"dc39139","destination charger","standard charger","0","23.4768630000","120.4400360000"
"dc40256","destination charger","standard charger","0","22.9650120000","120.2515480000"
"dc23052","destination charger","","0","31.9748120000","-116.6611090000"
"dc4046","destination charger","","0","34.0762600000","-118.3775340000"
"dc40166","destination charger","","0","45.4196460000","-122.6657730000"
"dc11480","destination charger","","0","38.4122170000","-79.9973100000"
"dc25745","destination charger","","0","40.4160230000","-86.8246790000"
"dc28213","destination charger","","0","34.7522144000","-92.3314798000"
"dc31372","destination charger","","0","28.9147790000","-82.1253130000"
"dc1123","destination charger","","0","37.2210758000","-121.9850882000"
"dc17484","destination charger","","0","20.5902726000","-100.4488621000"
"dc32373","destination charger","","0","43.0553429000","-77.6532771000"
"dc35610","destination charger","","0","25.6501100000","-100.3352860000"
"dc38651","destination charger","","0","45.2861540000","-122.3345790000"
"dc15429","destination charger","","0","32.3248780000","-106.7341410000"
"dc27174","destination charger","","0","28.0355695000","-82.6577880000"
"dc30470","destination charger","","0","30.5555893000","-81.4437390000"
"dc35026","destination charger","","0","45.5180360000","-122.6823800000"
"dc26639","destination charger","","0","40.0625310000","-105.2047870000"
"dc32147","destination charger","","0","34.1939600000","-118.3482650000"
"dc19149","destination charger","","0","38.6045480000","-122.8865110000"
"dc23690","destination charger","","0","34.5014100000","-118.1182450000"
"dc25382","destination charger","","0","33.6606940000","-116.2444890000"
"dc31617","destination charger","","0","53.2482970000","-131.9976280000"
"dc20925","destination charger","","0","19.4350980000","-99.2096710000"
"dc31737","destination charger","","0","19.6852780000","-101.1633920000"
"dc32699","destination charger","","0","39.8046960000","-104.6866050000"
"dc40157","destination charger","","0","40.0306090000","-83.0342920000"
"dc40162","destination charger","","0","33.1462190000","-96.8259100000"
"dc40164","destination charger","","0","33.1451670000","-96.8249850000"
"dc38916","destination charger","","0","43.6624734000","-72.8431675000"
"dc38918","destination charger","","0","43.6183090000","-72.8033680000"
"dc30264","destination charger","","0","33.8903894000","-84.3001479000"
"dc13180","destination charger","","0","43.4018290000","-72.7170640000"
"dc30296","destination charger","standard charger","0","-38.3970440000","142.4734090000"
"dc22094","destination charger","standard charger","0","-36.4434110000","146.3818530000"
"dc32017","destination charger","standard charger","0","-32.9506570000","151.1779750000"
"dc34667","destination charger","standard charger","0","-36.7756100000","144.3062860000"
"dc31130","destination charger","standard charger","0","-36.7626240000","146.4163950000"
"dc28387","destination charger","standard charger","0","45.4809190000","9.1903250000"
"dc33869","destination charger","standard charger","0","53.2739480000","-2.4186340000"
"dc35158","destination charger","standard charger","0","58.3545320000","-5.1535660000"
"dc12158","destination charger","standard charger","0","61.9598650000","7.8973030000"
"dc16258","destination charger","standard charger","0","47.3460570000","11.8485290000"
"dc21387","destination charger","standard charger","0","58.4793110000","16.3307210000"
"dc21440","destination charger","standard charger","0","46.7168440000","11.6587100000"
"dc24291","destination charger","standard charger","0","56.5227100000","9.5948740000"
"dc27725","destination charger","standard charger","0","47.0555280000","10.6166280000"
"dc27982","destination charger","standard charger","0","51.8366710000","10.7851250000"
"dc28258","destination charger","standard charger","0","44.9804490000","9.0631070000"
"dc28259","destination charger","standard charger","0","45.6039570000","9.1421230000"
"dc28260","destination charger","standard charger","0","44.6354580000","10.5514080000"
"dc28752","destination charger","standard charger","0","41.8889050000","12.4256200000"
"dc28876","destination charger","standard charger","0","58.6075060000","14.9439480000"
"dc30984","destination charger","standard charger","0","46.8648420000","11.3064790000"
"dc37154","destination charger","standard charger","0","51.5680610000","15.5928190000"
"dc37588","destination charger","standard charger","0","51.7841460000","11.1372170000"
"dc39136","destination charger","standard charger","0","46.0771740000","14.5127130000"
"dc23987","destination charger","standard charger","0","45.9320100000","7.6286700000"
"dc26259","destination charger","standard charger","0","45.4214150000","10.9850240000"
"dc26301","destination charger","standard charger","0","45.8512870000","9.3776560000"
"dc28050","destination charger","standard charger","0","45.4924190000","10.5129300000"
"dc29383","destination charger","standard charger","0","45.8823510000","11.1990440000"
"dc31572","destination charger","standard charger","0","48.5508720000","-1.7195490000"
"dc33867","destination charger","standard charger","0","53.1889480000","-2.8817180000"
"dc35285","destination charger","standard charger","0","51.2047660000","-4.0640860000"
"dc37575","destination charger","standard charger","0","50.4081400000","4.4411610000"
"dc38066","destination charger","standard charger","0","51.6586240000","-1.5770480000"
"dc25069","destination charger","standard charger","0","45.9213680000","6.8684370000"
"dc14950","destination charger","standard charger","0","45.4211250000","11.1083450000"
"dc22844","destination charger","standard charger","0","45.6213610000","7.6071940000"
"dc29893","destination charger","standard charger","0","46.5523980000","11.8748340000"
"dc18355","destination charger","standard charger","0","47.9461800000","14.3574540000"
"dc22375","destination charger","standard charger","0","48.1928780000","16.3159040000"
"dc27924","destination charger","standard charger","0","47.0739460000","10.6483660000"
"dc29807","destination charger","standard charger","0","46.7166430000","13.3084500000"
"dc31944","destination charger","standard charger","0","47.2597770000","12.3191520000"
"dc33269","destination charger","standard charger","0","51.1132200000","7.9667060000"
"dc33751","destination charger","standard charger","0","50.0684310000","9.0063020000"
"dc37122","destination charger","standard charger","0","47.4510970000","12.2466220000"
"dc37125","destination charger","standard charger","0","47.4485330000","12.2613300000"
"dc37140","destination charger","standard charger","0","53.7849010000","9.9469070000"
"dc37149","destination charger","standard charger","0","52.3328750000","13.6392200000"
"dc37329","destination charger","standard charger","0","46.8638840000","13.8286770000"
"dc37864","destination charger","standard charger","0","51.9499710000","18.8067950000"
"dc38202","destination charger","standard charger","0","53.4835510000","8.4414160000"
"dc38608","destination charger","standard charger","0","49.0935050000","12.7262650000"
"dc38628","destination charger","standard charger","0","53.5638400000","7.8858190000"
"dc38629","destination charger","standard charger","0","46.9774730000","10.9834710000"
"dc20676","destination charger","standard charger","0","51.3739100000","-0.5338450000"
"dc20147","destination charger","standard charger","0","60.8235300000","14.9942700000"
"dc39081","destination charger","standard charger","0","25.0566170000","121.6180840000"
"dc40884","destination charger","standard charger","0","21.9975500000","120.7057040000"
"dc17217","destination charger","standard charger","0","-37.1088100000","146.3371120000"
"dc26733","destination charger","standard charger","0","-39.2369830000","175.5567480000"
"dc32615","destination charger","","0","37.6639770000","-121.8748140000"
"dc15256","destination charger","","0","40.5558910000","-75.4128240000"
"dc17841","destination charger","","0","46.0362990000","-74.0271930000"
"dc20348","destination charger","","0","39.3186750000","-94.9114940000"
"dc24485","destination charger","","0","35.1594540000","-80.8898030000"
"dc38798","destination charger","","0","41.5811518000","-73.4110271000"
"dc30205","destination charger","","0","39.0676170000","-108.5596570000"
"dc41165","destination charger","","0","40.7553630000","-73.9638410000"
"dc41189","destination charger","","0","40.7197510000","-73.9548660000"
"dc41205","destination charger","","0","40.7162560000","-74.0125430000"
"dc29770","destination charger","","0","53.4832860000","-113.4927200000"
"dc41072","destination charger","","0","40.7162680000","-74.0094910000"
"dc41073","destination charger","","0","40.7809800000","-73.9511450000"
"dc41074","destination charger","","0","40.7375330000","-73.9804370000"
"dc41079","destination charger","","0","40.8111870000","-73.9635710000"
"dc41084","destination charger","","0","40.7150710000","-74.0122030000"
"dc34577","destination charger","","0","43.1535070000","-79.3317090000"
"dc30197","destination charger","","0","42.2530920000","-73.7959640000"
"dc31651","destination charger","","0","34.9784748000","-80.9896041000"
"dc12897","destination charger","","0","28.9890040000","-95.9285450000"
"casselmanonsupercharger","supercharger","standard charger","0","45.3047100000","-75.0818050000"
"dc11274","destination charger","standard charger","0","-33.8342410000","117.1582740000"
"dc32737","destination charger","standard charger","0","-27.5685760000","152.2708020000"
"dc28871","destination charger","standard charger","0","24.6871520000","121.8240960000"
"dc38192","destination charger","standard charger","0","23.0413150000","120.2401150000"
"dc39500","destination charger","standard charger","0","24.3935130000","120.7206930000"
"dc32027","destination charger","standard charger","0","24.8711430000","121.4072050000"
"dc13941","destination charger","","0","27.7178590000","-82.7387940000"
"dc36197","destination charger","","0","43.0878050000","-77.6163447000"
"dc37435","destination charger","","0","34.8223458000","-82.3012288000"
"dc39556","destination charger","","0","43.2047077000","-77.6753789000"
"dc39557","destination charger","","0","43.0876689000","-77.6132767000"
"dc39639","destination charger","","0","43.0597990000","-77.6526793000"
"dc706","destination charger","","0","35.0582012000","-80.8446616000"
"dc28067","destination charger","","0","33.7993430000","-116.4175060000"
"dc35838","destination charger","","0","19.3667490000","-99.2607060000"
"dc41292","destination charger","","0","45.6459140000","-74.9503330000"
"dc25340","destination charger","","0","25.5757850000","-100.2482510000"
"dc32554","destination charger","","0","40.8037620000","-124.1609550000"
"dc32878","destination charger","","0","40.8041840000","-124.1580860000"
"dc32879","destination charger","","0","41.7466350000","-124.1782310000"
"dc34202","destination charger","","0","41.0200842500","-75.5874073500"
"dc31392","destination charger","","0","42.1941360000","-122.7079830000"
"dc21862","destination charger","","0","38.4911950000","-121.0997240000"
"dc25155","destination charger","","0","38.7703210000","-75.3101070000"
"dc30389","destination charger","","0","34.6775460000","-92.3224600000"
"dc30758","destination charger","","0","34.0085400000","-118.4924380000"
"dc33462","destination charger","","0","39.9263940000","-86.1041340000"
"dc24042","destination charger","","0","25.8527530000","-80.1199370000"
"dc33125","destination charger","","0","42.0722110000","-104.9624400000"
"dc33877","destination charger","standard charger","0","53.6310760000","-2.3709140000"
"dc35642","destination charger","standard charger","0","51.9458700000","-10.2270250000"
"dc10112","destination charger","standard charger","0","50.6362090000","3.0768670000"
"dc33871","destination charger","standard charger","0","53.2490700000","-3.8347150000"
"dc36012","destination charger","standard charger","0","51.2978470000","-2.5329940000"
"dc31512","destination charger","standard charger","0","46.2517250000","7.5978700000"
"dc33758","destination charger","standard charger","0","47.6851210000","9.5046690000"
"dc35265","destination charger","standard charger","0","47.4541080000","12.3967350000"
"dc36027","destination charger","standard charger","0","47.0218940000","9.9835710000"
"dc37138","destination charger","standard charger","0","49.9722390000","11.9343280000"
"dc37330","destination charger","standard charger","0","47.6363050000","10.7115320000"
"dc37331","destination charger","standard charger","0","50.3813630000","6.9226500000"
"dc33878","destination charger","standard charger","0","53.2807920000","-4.6225380000"
"dc29891","destination charger","standard charger","0","25.0480880000","121.5526510000"
"dc23794","destination charger","","0","40.7876570000","-74.4703530000"
"dc30062","destination charger","","0","30.6190397000","-81.6465044000"
"dc30462","destination charger","","0","30.6189156000","-81.6455032000"
"dc38864","destination charger","","0","19.6886470000","-101.1578820000"
"dc38865","destination charger","","0","19.6872630000","-101.1500070000"
"dc26645","destination charger","","0","34.0112130000","-84.5757450000"
"dc27945","destination charger","","0","41.2508089000","-75.8141767000"
"dc29740","destination charger","","0","37.0096951000","-86.3745560000"
"dc34039","destination charger","","0","38.8993596000","-77.0557605000"
"dc35836","destination charger","","0","44.5010352000","-94.9310494000"
"dc12098","destination charger","","0","40.3608300000","-105.5536860000"
"dc29561","destination charger","","0","50.1173990000","-122.9449720000"
"dc32835","destination charger","","0","20.4713020000","-101.6174330000"
"dc33469","destination charger","","0","44.0357280000","-124.1325590000"
"dc37801","destination charger","","0","20.9622000000","-101.4501560000"
"dc38869","destination charger","","0","20.6499400000","-103.3994120000"
"dc19903","destination charger","","0","19.3494660000","-99.1967280000"
"dc22947","destination charger","","0","33.5957320000","-111.9856930000"
"dc28892","destination charger","","0","40.5828570000","-111.6515370000"
"dc41419","destination charger","","0","25.5766840000","-100.2479270000"
"dc20941","destination charger","","0","19.4152460000","-99.1780070000"
"dc18998","destination charger","","0","47.8965570000","-120.1323860000"
"dc28681","destination charger","","0","36.2256280000","136.1323560000"
"dc33144","destination charger","","0","33.5891490000","130.4269470000"
"dc41859","destination charger","","0","35.1988660000","136.9938650000"
"dc25156","destination charger","standard charger","0","-37.2440450000","144.4488490000"
"dc25157","destination charger","standard charger","0","-37.2444010000","144.4493530000"
"dc36050","destination charger","standard charger","0","-33.9644644000","116.1382444000"
"lisbonservice","service","","0","38.7875270000","-9.1220770000"
"dc15956","destination charger","standard charger","0","60.6287440000","6.4085620000"
"dc18368","destination charger","standard charger","0","58.4511150000","5.9999990000"
"dc37006","destination charger","standard charger","0","59.8264000000","12.2563000000"
"dc20023","destination charger","standard charger","0","60.1791240000","18.1733490000"
"dc36916","destination charger","standard charger","0","68.4369965000","17.4250748000"
"dc1628","destination charger","standard charger","0","63.1085896200","7.7287436000"
"dc32171","destination charger","standard charger","0","50.9783480000","0.6765870000"
