STATEFP,COUNTYFP,COUNAME,STNAME,POPULATION,LATITUDE,LONGITUDE
21,191,Pendleton,Kentucky,14877,+38.715798,-084.359742
21,193,Perry,Kentucky,28712,+37.257625,-083.201060
21,195,Pike,Kentucky,65024,+37.463505,-082.420659
21,197,Powell,Kentucky,12613,+37.852293,-083.881130
21,199,Pulaski,Kentucky,63063,+37.092819,-084.614645
21,201,Robertson,Kentucky,2282,+38.520826,-084.048848
21,203,Rockcastle,Kentucky,17056,+37.381612,-084.348396
21,205,Rowan,Kentucky,23333,+38.194616,-083.442318
21,207,Russell,Kentucky,17565,+37.029336,-085.059320
21,209,Scott,Kentucky,47173,+38.231691,-084.570575
21,211,Shelby,Kentucky,42074,+38.213513,-085.230241
21,213,Simpson,Kentucky,17327,+36.733285,-086.572109
21,215,Spencer,Kentucky,17061,+38.059721,-085.350915
21,217,Taylor,Kentucky,24512,+37.350402,-085.343425
21,219,Todd,Kentucky,12460,+36.811760,-087.171454
21,221,Trigg,Kentucky,14339,+36.847047,-087.836202
21,223,Trimble,Kentucky,8809,+38.620698,-085.332526
21,225,Union,Kentucky,15007,+37.653315,-087.926958
21,227,Warren,Kentucky,113792,+36.970396,-086.434563
21,229,Washington,Kentucky,11717,+37.738655,-085.190875
21,231,Wayne,Kentucky,20813,+36.837888,-084.844614
21,233,Webster,Kentucky,13621,+37.499711,-087.687044
21,235,Whitley,Kentucky,35637,+36.809692,-084.140995
21,237,Wolfe,Kentucky,7355,+37.740622,-083.510902
21,239,Woodford,Kentucky,24939,+38.050068,-084.727271
