STATEFP,COUNTYFP,COUNAME,STNAME,POPULATION,LATITUDE,LONGITUDE
20,181,Sherman,Kansas,6010,+39.349294,-101.726283
20,183,Smith,Kansas,3853,+39.770675,-098.809623
20,185,Stafford,Kansas,4437,+38.006860,-098.736685
20,187,Stanton,Kansas,2235,+37.566267,-101.756238
20,189,Stevens,Kansas,5724,+37.190103,-101.322335
20,191,Sumner,Kansas,24132,+37.304076,-097.406852
20,193,Thomas,Kansas,7900,+39.384430,-101.046190
20,195,Trego,Kansas,3001,+39.004452,-099.881979
20,197,Wabaunsee,Kansas,7053,+38.984769,-096.177572
20,199,Wallace,Kansas,1485,+38.888589,-101.765288
20,201,Washington,Kansas,5799,+39.782029,-097.054087
20,203,Wichita,Kansas,2234,+38.494297,-101.349386
20,205,Wilson,Kansas,9409,+37.512574,-095.741217
20,207,Woodson,Kansas,3309,+37.873300,-095.739522
20,209,Wyandotte,Kansas,157505,+39.104143,-094.707937
